,Unnamed: 0,Band,Song,ID_TRACK,POPULARITY,RELEASE_DATE,EXTERNAL_URLS,SEARCH_URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2561,2561,Used To Be,X,6fZjypvzcrrvhsMQb3c9OT,0,2022-08-17,https://open.spotify.com/album/2Qt6Q7oNeSWaMAMHrE5IlP,https://p.scdn.co/mp3-preview/0f91192ffd75bb6f261af77962473be235e5efb8?cid=f9d64942f5f74f3282916225d2f77630,0.149,0.866,-3.764,0.144,0.0432,0.913,0.126,0.456,175.059,234949
2562,2562,Drew,Jaming Session,,,,,,,,,,,,,,,
2563,2563,I'll Mazdo,As I Lay In The Mazdo Playing Riosk With Hayley Williams,,,,,,,,,,,,,,,
2564,2564,The Omeads,Faking The Victim,,,,,,,,,,,,,,,
2565,2565,Crack Head Soloers,Holo Cholo,,,,,,,,,,,,,,,
2566,2566,Crack Head Soloers,How Do You Know Me?!?♫,,,,,,,,,,,,,,,
2567,2567,Crack Head Soloers,Dodo Bird,,,,,,,,,,,,,,,
2568,2568,A Peaceful Resistance,A Piece Of Mind,,,,,,,,,,,,,,,
2569,2569,John Butler Trio,Seeing Angels ,6oR4oPFPyFbc6HI85s2LUT,23,2005-03-01,https://open.spotify.com/album/4v8fleThkidEttSVVdle6p,https://p.scdn.co/mp3-preview/ffe451a6ca066e91a2dac0f106ca057abc61d677?cid=f9d64942f5f74f3282916225d2f77630,0.532,0.497,-7.909,0.0308,0.0788,0.03,0.512,0.387,111.932,373733
2570,2570,John Butler Trio,Ocean Live,3cSETw26MvL9s02v0xR3Jh,35,2011-07-22,https://open.spotify.com/album/43bzKbR5W9HLLWExTQmJ2H,https://p.scdn.co/mp3-preview/a8c8f15fa7f32d0fb894990c618dddc75fbfdae2?cid=f9d64942f5f74f3282916225d2f77630,0.235,0.521,-6.663,0.0301,0.529,0.935,0.59,0.112,99.959,726960
2571,2571,Dougie Maclean,Ye Banks And Braes,4gsj8llkkXMAK0uiV9u2Nl,2,2021-02-18,https://open.spotify.com/album/6gI2igMLLlwr2LVRyY59aE,https://p.scdn.co/mp3-preview/a73d5aaeb6b23eef7374d9530774091fc8b0d6bd?cid=f9d64942f5f74f3282916225d2f77630,0.486,0.205,-14.544,0.0288,0.795,2.93e-05,0.11,0.415,97.414,265973
2572,2572,Amplifier,Strange Seas Of Thoughts,,,,,,,,,,,,,,,
2573,2573,Bruce Cockburn,Foxglove,6iXQ8AuLeIGB19vKa5qmwu,38,2005-09-27,https://open.spotify.com/album/0jetYCbktzgKW9agsuuM9H,https://p.scdn.co/mp3-preview/d9f603a7a8fd7151f578640e81f43c4fe1661fbf?cid=f9d64942f5f74f3282916225d2f77630,0.487,0.324,-15.577,0.0303,0.814,0.361,0.0846,0.409,89.559,87200
2574,2574,John Butler Trio,Home Is Where The Heart Is,1kWc8d3CSYJ3Ok4zdIn68m,23,2001,https://open.spotify.com/album/1asbp8JB9YGs5HvXn90mMR,https://p.scdn.co/mp3-preview/736f4db351711817befa00d9f59f625e143e358c?cid=f9d64942f5f74f3282916225d2f77630,0.522,0.662,-6.894,0.0318,0.401,0.00139,0.159,0.736,113.161,186053
2575,2575,John Butler Trio,Pickapart,0jlM02mLApi1AkoQaOj25B,36,2000-11-09,https://open.spotify.com/album/2894mAqSPtYV8UTS8BUIhG,https://p.scdn.co/mp3-preview/fe432ec417ae26189f42850c7ddcc010b66eea91?cid=f9d64942f5f74f3282916225d2f77630,0.62,0.769,-6.663,0.0343,0.049,0.0172,0.499,0.492,121.17,179667
2576,2576,John Butler,Ocean,59tcQJiHwApzE4h6yVnL9i,49,2016-05-20,https://open.spotify.com/album/0GeL4qG8LeNZU2yyHNpP1h,https://p.scdn.co/mp3-preview/182e1fc3028c04f546a3d4cceca7e1251f2958ce?cid=f9d64942f5f74f3282916225d2f77630,0.282,0.499,-7.969,0.0292,0.273,0.908,0.153,0.279,95.95,699261
2577,2577,John Fahey,Requiem For John Hurt,60EIxnylGxIXoMK43K1S33,34,1967,https://open.spotify.com/album/6zKvWXfokpTtyCL2ipOfck,,0.189,0.384,-13.796,0.0338,0.517,0.834,0.103,0.183,102.255,310000
2578,2578,Laurence Juber,Feet On My Back Again,4DzhpRNZo7pAZ7BeFBYnRe,0,2002-11-12,https://open.spotify.com/album/22qecPIaguJ3LeQYtxHcbT,https://p.scdn.co/mp3-preview/f1798e2c4b2cbdc5b4c2f92833f8b54b00e16e54?cid=f9d64942f5f74f3282916225d2f77630,0.799,0.269,-16.039,0.0597,0.809,0.886,0.0946,0.662,129.941,138120
2579,2579,Triad,Selir Hati,,,,,,,,,,,,,,,
2580,2580,Mumford And Sons,Roll Away Your Stone,2zDis33dp7xVuNxmfUBG1J,48,2009-10-02,https://open.spotify.com/album/6w5W6ZGTvDsppKUOiGMuMo,https://p.scdn.co/mp3-preview/513570fdc96fbf189a8d7f72958ad6ca7288bcae?cid=f9d64942f5f74f3282916225d2f77630,0.436,0.548,-9.174,0.0474,0.06,3.64e-05,0.0903,0.189,137.294,263920
2581,2581,Javez,Death Metal Song,,,,,,,,,,,,,,,
2582,2582,Rik Emmett,Buggy Ride,4tQpqCRFngJ4SQodMcQims,6,1997-05-02,https://open.spotify.com/album/53zqOdIcQ3otajInTmwDYK,https://p.scdn.co/mp3-preview/fdc9d7c6858a71e10a1b828b0de102d3661a8b91?cid=f9d64942f5f74f3282916225d2f77630,0.589,0.315,-13.97,0.0347,0.855,0.844,0.126,0.334,91.13,208327
2583,2583,Taylor Swift,Dark Blue Tennessee,,,,,,,,,,,,,,,
2584,2584,The Rock,Selir Hati,,,,,,,,,,,,,,,
2585,2585,Ewan Dobson,Time 2,0YjLBuUxrBX9zeAGaP9pKd,35,2010-12-07,https://open.spotify.com/album/0Eh3IjZwngziLClkaJXfiJ,https://p.scdn.co/mp3-preview/261c1181bbc9e5bf2633295c10e93c1f83d739c9?cid=f9d64942f5f74f3282916225d2f77630,0.69,0.657,-13.242,0.0515,0.868,0.941,0.112,0.777,146.865,193827
2586,2586,Whitesnake,Ain't Gonna Cry No More,,,,,,,,,,,,,,,
2587,2587,Ewan Dobson,Donkey Kong Expansion Pack,7MCHDOKUl74MwGmRht0RRP,3,2012-01-16,https://open.spotify.com/album/3TMQSSD0Co1i9B9Gbdwj6L,https://p.scdn.co/mp3-preview/7fcc7520f08bb4f3c9cbf55df99d7660bf92a0c3?cid=f9d64942f5f74f3282916225d2f77630,0.523,0.422,-8.793,0.0768,0.706,0.793,0.0985,0.635,136.364,392000
2588,2588,Ewan Dobson,Time 2.1,,,,,,,,,,,,,,,
2589,2589,Kings Of Leon,Use Somebody ,5VGlqQANWDKJFl0MBG3sg2,76,2008-09-23,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp,https://p.scdn.co/mp3-preview/ae25c64ab6f4176251fdb2b50ddc27b255d6ea56?cid=f9d64942f5f74f3282916225d2f77630,0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760
2590,2590,Xtremghost,Les Choristes Metal,,,,,,,,,,,,,,,
2591,2591,Buried Beneath These Corpse,Cancion 2,,,,,,,,,,,,,,,
2592,2592,Buried Beneath These Corpse,Cancion 3,,,,,,,,,,,,,,,
2593,2593,Buried Beneath These Corpse,Cancion 4,,,,,,,,,,,,,,,
2594,2594,Devin Townsend,Terminal,6JH2uGHw0TILq3f7sLGysz,23,2009-05-22,https://open.spotify.com/album/6VvAoYwBpJmeD5kDdpfitR,https://p.scdn.co/mp3-preview/b708d77c214e27e35bca270f4df733f1cc79ac93?cid=f9d64942f5f74f3282916225d2f77630,0.565,0.437,-16.169,0.0294,0.452,0.909,0.135,0.165,123.991,418173
2595,2595,Cinema Bizarre,The Silent Place ,,,,,,,,,,,,,,,
2596,2596,Van Halen,Stay Frosty,2sB3lpIL9S6j4WSFvZTb8t,29,2012-02-07,https://open.spotify.com/album/5ydOKnIrXsv7AziaSpRzZU,,0.266,0.889,-5.202,0.114,0.0078,0.00233,0.239,0.527,177.748,247453
2597,2597,Ewan Dobson,Happy Hardcore,4jp0MXvT3MKKjLsYLQQvwa,12,2009-12-10,https://open.spotify.com/album/6x8OMJy2RsKjUHvTXuwPH3,https://p.scdn.co/mp3-preview/b20061eb418a34f400562204995c7a3371798836?cid=f9d64942f5f74f3282916225d2f77630,0.499,0.552,-12.396,0.0593,0.496,0.772,0.106,0.847,161.361,204267
2598,2598,Ewan Dobson,Blood And Ice,2o737cZXW1h7m9rbR4cWm0,13,2009-12-10,https://open.spotify.com/album/6x8OMJy2RsKjUHvTXuwPH3,https://p.scdn.co/mp3-preview/94e3eab77522d2bc4866866b6c3ce8b4b8fe78ad?cid=f9d64942f5f74f3282916225d2f77630,0.353,0.517,-12.733,0.041,0.624,0.932,0.136,0.114,88.554,561667
2599,2599,Ewan Dobson,Machinery,3En3uYARoY34PKAsJejARn,8,2012-01-16,https://open.spotify.com/album/3TMQSSD0Co1i9B9Gbdwj6L,https://p.scdn.co/mp3-preview/da5ad76b328c546681d77a59006880210c46c233?cid=f9d64942f5f74f3282916225d2f77630,0.578,0.473,-8.835,0.116,0.608,0.825,0.103,0.724,163.771,164000
2600,2600,All Black & White,Burning Bridge ,,,,,,,,,,,,,,,
2601,2601,Unknown,Plectrus,,,,,,,,,,,,,,,
2602,2602,Piotr Restecki,Acustic,,,,,,,,,,,,,,,
2603,2603,Mollen,Bidabu,,,,,,,,,,,,,,,
2604,2604,Dassindamon,Duh,,,,,,,,,,,,,,,
2605,2605,Billy The Kid,Chocolate Sexual,1dHCJzDsGdksBdxFE9NvtY,18,2008-12-13,https://open.spotify.com/album/3cDk9fJtR3ytvsTPCgsOK2,https://p.scdn.co/mp3-preview/59bb88dd10d56ad9525273f4d662c4abb9fd97ec?cid=f9d64942f5f74f3282916225d2f77630,0.316,0.98,-3.669,0.0894,0.000508,1.34e-06,0.197,0.204,94.978,207183
2606,2606,Test,Acoustic Track,,,,,,,,,,,,,,,
2607,2607,Devin Townsend,Hyperdrive ,1Mju1koP7vTo5llp8r2tGc,46,2007-05-18,https://open.spotify.com/album/6YjSKoG1zWPa3Ooa2tmkpy,https://p.scdn.co/mp3-preview/c5cec024bdbe1abe16a95bf1065b1442fc0427e3?cid=f9d64942f5f74f3282916225d2f77630,0.463,0.979,-4.786,0.11,0.00093,0.818,0.693,0.207,156.004,227920
2608,2608,Devin Townsend,Stagnant Solo,,,,,,,,,,,,,,,
2609,2609,Devin Townsend Project,Divine,0y0LvM641P7beqvD5nX6jf,28,2012-09-18,https://open.spotify.com/album/4WA0COIl14e6amUlwz89pN,https://p.scdn.co/mp3-preview/1a90e7d7bb5f7ba1197df3ef146857d8ac730641?cid=f9d64942f5f74f3282916225d2f77630,0.619,0.144,-19.82,0.0323,0.847,0.0486,0.179,0.104,117.948,197320
2610,2610,Devin Townsend,Deamon League,52JRBogQBAP1caIU0sV1u5,14,2009-05-22,https://open.spotify.com/album/6VvAoYwBpJmeD5kDdpfitR,https://p.scdn.co/mp3-preview/358dbca45bef2af4e3d54c1681f0c7cb433a5ee2?cid=f9d64942f5f74f3282916225d2f77630,0.58,0.196,-21.249,0.0453,0.92,0.909,0.0807,0.293,96.009,175000
2611,2611,Devin Townsend Project,Ki,3wCoJ2MONhPWJZoHzJOZAt,44,2012-09-18,https://open.spotify.com/album/4WA0COIl14e6amUlwz89pN,https://p.scdn.co/mp3-preview/8d31af3b0b8528b7d14d817b03a3d6f6282ea8e5?cid=f9d64942f5f74f3282916225d2f77630,0.329,0.882,-6.193,0.0639,7.87e-06,0.77,0.208,0.0399,169.914,329107
2612,2612,Devin Townsend Project,Feather,47KFpYo1wAnmsOAznbYZXX,23,2011-06-20,https://open.spotify.com/album/2siJT1DdvMWTie5s0H0vQj,https://p.scdn.co/mp3-preview/e0c73ebb71d3f550b6b08468cd3a3c008b75fa44?cid=f9d64942f5f74f3282916225d2f77630,0.252,0.306,-15.157,0.0324,0.746,0.932,0.132,0.0382,130.095,689573
2613,2613,Devin Townsend,Funeral,73Z4v4uDvjdwCcKPNTGZ7V,27,1997-07-16,https://open.spotify.com/album/7hjBb9Z7o4KO5AMYi5xm66,https://p.scdn.co/mp3-preview/8fec3efa5d30b2476e77945e72de3d1a0e2efabd?cid=f9d64942f5f74f3282916225d2f77630,0.536,0.676,-12.015,0.0352,0.00235,0.353,0.422,0.395,151.883,486067
2614,2614,John Butler Trio,Ocean ,3cSETw26MvL9s02v0xR3Jh,35,2011-07-22,https://open.spotify.com/album/43bzKbR5W9HLLWExTQmJ2H,https://p.scdn.co/mp3-preview/a8c8f15fa7f32d0fb894990c618dddc75fbfdae2?cid=f9d64942f5f74f3282916225d2f77630,0.235,0.521,-6.663,0.0301,0.529,0.935,0.59,0.112,99.959,726960
2615,2615,Sexist,Balada O Péru,,,,,,,,,,,,,,,
2616,2616,John Butler Trio,Betterman,1SwwSZY0ZLvNf14BADfpQT,50,2001-10-04,https://open.spotify.com/album/3xwZOyRWoTxdx2w3nKs7a2,https://p.scdn.co/mp3-preview/2f5cedb4ad93552c96b1a3c46a773699e1e859e2?cid=f9d64942f5f74f3282916225d2f77630,0.432,0.622,-7.87,0.0291,0.204,0.00338,0.0635,0.452,108.638,499413
2617,2617,Peter Gergely,Shake It Off,,,,,,,,,,,,,,,
2618,2618,Devin Townsend,Sunday Afternoon,49MrCmbRAAApEtj7Siko5r,18,2003,https://open.spotify.com/album/49WiVhHrs9fhmp4MFkLD48,https://p.scdn.co/mp3-preview/88724ac212b56e5f9bab6cfc8304d58dd9140a69?cid=f9d64942f5f74f3282916225d2f77630,0.305,0.944,-6.468,0.0719,0.000287,0.00131,0.198,0.156,148.065,380093
2619,2619,Devin Townsend Project,Universal Flame,6onvGXO4kgOAIQNaD2de0D,33,2014-10-28,https://open.spotify.com/album/4jo4hWoTpQK32o8aLGFkDp,https://p.scdn.co/mp3-preview/ced701a5ef15bd49df1cca17f8148ac2dd17ef45?cid=f9d64942f5f74f3282916225d2f77630,0.432,0.931,-5.504,0.0513,3.49e-05,0.66,0.349,0.311,124.002,279973
2620,2620,Devin Townsend,Deathray,5F2HUeFnUNBh7n6bDQLcQG,22,2014-10-28,https://open.spotify.com/album/4jo4hWoTpQK32o8aLGFkDp,https://p.scdn.co/mp3-preview/3541ac83d843ed9dbf8d25d7f71c1bb870f4cf88?cid=f9d64942f5f74f3282916225d2f77630,0.373,0.957,-4.803,0.104,0.000208,0.575,0.655,0.362,164.483,283080
2621,2621,Devin Townsend,War Princess,18uve5RA4Wn3i54Sd35Lcq,21,2014-10-28,https://open.spotify.com/album/4jo4hWoTpQK32o8aLGFkDp,https://p.scdn.co/mp3-preview/4d4333636b9c10cb7181fafffc9b669e8c5026cb?cid=f9d64942f5f74f3282916225d2f77630,0.289,0.924,-5.736,0.0822,0.000265,0.00981,0.11,0.216,87.192,497720
2622,2622,Agjaksdgn,Asdgkjhna,,,,,,,,,,,,,,,
2623,2623,Hms,Untitled/Unfinished Song,,,,,,,,,,,,,,,
2624,2624,John Butler Trio,Ocean ,3cSETw26MvL9s02v0xR3Jh,35,2011-07-22,https://open.spotify.com/album/43bzKbR5W9HLLWExTQmJ2H,https://p.scdn.co/mp3-preview/a8c8f15fa7f32d0fb894990c618dddc75fbfdae2?cid=f9d64942f5f74f3282916225d2f77630,0.235,0.521,-6.663,0.0301,0.529,0.935,0.59,0.112,99.959,726960
2625,2625,Devin Townsend,Truth,2qZnwY88TSeHGyXqgHGTHl,31,2016-09-09,https://open.spotify.com/album/3C3x7g8DmzmnXd6Busxugp,https://p.scdn.co/mp3-preview/2c707800a43e3cd74e9014851cf02a066f446461?cid=f9d64942f5f74f3282916225d2f77630,0.378,0.919,-6.234,0.0489,0.000254,0.899,0.61,0.205,93.045,287365
2626,2626,Strapping Young Lad,Polyphony,35muChXZBKsvhaB0Ts4fyc,23,2006-07-13,https://open.spotify.com/album/5FOYtDiDDSEXsJ6FAm6kQv,https://p.scdn.co/mp3-preview/1a46733d576500659b38aecdbd5f518191410703?cid=f9d64942f5f74f3282916225d2f77630,0.362,0.343,-10.529,0.0337,0.0753,0.00188,0.649,0.0391,129.463,114733
2627,2627,Strapping Young Lad,Love,4MVJvkKhoeLPH3BcssmVpC,49,2005,https://open.spotify.com/album/6SS8I9qRTwh0tMdAYoTbat,https://p.scdn.co/mp3-preview/e3abc97ab90350eb683b68479842b4faaaabbbf6?cid=f9d64942f5f74f3282916225d2f77630,0.412,0.964,-7.557,0.169,1.84e-06,0.146,0.502,0.232,142.536,293347
2628,2628,Wilco,I'm The Man Who Loves You,,,,,,,,,,,,,,,
2629,2629,Devin Townsend,Life,5Zv3r3xawH1WFedwgABfwm,32,1997-07-16,https://open.spotify.com/album/7hjBb9Z7o4KO5AMYi5xm66,https://p.scdn.co/mp3-preview/0ad69d110569b5a61c18e12a277a93dda9f44e0d?cid=f9d64942f5f74f3282916225d2f77630,0.406,0.724,-7.794,0.0337,1.14e-05,0.43,0.358,0.508,93.347,271907
2630,2630,Rob Scallon,A False Closeness,19Ypu4z2dsM450RJB9jJ4m,5,2016-03-21,https://open.spotify.com/album/4CHTvDa6LdZ2ioCHKB7Z4c,https://p.scdn.co/mp3-preview/2da388a334b3f70c457ababd9b665d08923c0768?cid=f9d64942f5f74f3282916225d2f77630,0.404,0.349,-12.822,0.0416,0.537,0.934,0.0975,0.0858,98.712,195280
2631,2631,Hms,Dreams,05wKMpyayFpqMpsLgqsFIW,0,2009-02-13,https://open.spotify.com/album/6oOW0cLAEoK8dbq9F0Z34L,https://p.scdn.co/mp3-preview/75c0a5226e25fad9eac976416dd1606bd48f72a9?cid=f9d64942f5f74f3282916225d2f77630,0.407,0.628,-8.762,0.0321,0.0879,0.913,0.108,0.11,119.822,360031
2632,2632,The White Stripes,Seven Nation Army ,3dPQuX8Gs42Y7b454ybpMR,83,2003-04-01,https://open.spotify.com/album/6D9urpsOWWKtYvF6PaorGE,https://p.scdn.co/mp3-preview/398eaf3eba9bcd35524938652dd8c23deaf0b183?cid=f9d64942f5f74f3282916225d2f77630,0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,232107
2633,2633,Jack Johnson,I Got You,12jjuxN1gxlm29cqL5M6MW,65,2013-01-01,https://open.spotify.com/album/3da6Ihr5l6xjOCDs5sTXIu,,0.899,0.399,-6.553,0.038,0.61,1.52e-05,0.0923,0.544,98.067,179347
2634,2634,Devin Townsend,Feather,47KFpYo1wAnmsOAznbYZXX,23,2011-06-20,https://open.spotify.com/album/2siJT1DdvMWTie5s0H0vQj,https://p.scdn.co/mp3-preview/e0c73ebb71d3f550b6b08468cd3a3c008b75fa44?cid=f9d64942f5f74f3282916225d2f77630,0.252,0.306,-15.157,0.0324,0.746,0.932,0.132,0.0382,130.095,689573
2635,2635,Devin Townsend,Processional,4rOtS5eKQ5ib7oON4ucPa9,8,1999-03-24,https://open.spotify.com/album/7nmS3TtLF8Mvtpb4biLAYQ,https://p.scdn.co/mp3-preview/a7513ca8d79d4c849307237d0773f43762c3ef7b?cid=f9d64942f5f74f3282916225d2f77630,0.17,0.768,-8.832,0.0578,1.6e-05,0.011,0.32,0.308,126.028,701533
2636,2636,Devin Townsend,Pixillate,0o16fjXKFAJytRhZRo6Jn4,17,2006-01-27,https://open.spotify.com/album/715deAG2jUDWITl5w1j8Su,https://p.scdn.co/mp3-preview/904045d892bdb5617c0f12c8d40bba60bde33b47?cid=f9d64942f5f74f3282916225d2f77630,0.413,0.72,-7.185,0.0468,0.00174,0.536,0.12,0.201,149.972,497587
2637,2637,Devin Townsend,Mental Tan,6kpyrWWjIX0jDCi23HZ5tz,16,2006-01-27,https://open.spotify.com/album/715deAG2jUDWITl5w1j8Su,https://p.scdn.co/mp3-preview/93fcb1de11121752317b96aef41d954a6b7d7ce4?cid=f9d64942f5f74f3282916225d2f77630,0.357,0.278,-15.06,0.0393,0.219,0.947,0.155,0.0314,129.9,135040
2638,2638,Devin Townsend,Ants,3VcIHLrLvPJJSANh1NkTMi,13,1998,https://open.spotify.com/album/7nbNUxzgvupTLFs8ZWWf3P,https://p.scdn.co/mp3-preview/0e5021ac5306f4103d2e5f74faa1f57802c99cf0?cid=f9d64942f5f74f3282916225d2f77630,0.22,0.985,-7.936,0.0995,4.52e-05,0.00282,0.868,0.247,136.839,120747
2639,2639,Devin Townsend,Noisy Pink Bubbles,0m9nhFDCRMcIVXIRtPVkbf,14,1998,https://open.spotify.com/album/7nbNUxzgvupTLFs8ZWWf3P,https://p.scdn.co/mp3-preview/d35a29ad24d6902e2fd8bdb50dac5a1a4f9c9785?cid=f9d64942f5f74f3282916225d2f77630,0.432,0.884,-8.916,0.0416,0.000356,0.151,0.248,0.404,112.453,320920
2640,2640,Devin Townsend,Ih-Ah,2qDIMrFseJdxxQHFNQJlks,33,2009-07-16,https://open.spotify.com/album/4vaF198cLJTlSZ49v1N1mk,https://p.scdn.co/mp3-preview/d31a828e7eb758813735b6e51a2205f3558c3bf6?cid=f9d64942f5f74f3282916225d2f77630,0.645,0.44,-9.963,0.0316,0.0247,0.00314,0.11,0.367,119.933,223560
2641,2641,Devin Townsend,The Fluke,0nPHkLdXyV4xU2Sxizrr5i,17,2001-08-21,https://open.spotify.com/album/6w2kw48F3xyHLgY4GDwFRV,https://p.scdn.co/mp3-preview/29b81c61a157335fab0e86396b8de683375cb19b?cid=f9d64942f5f74f3282916225d2f77630,0.168,0.785,-10.652,0.0855,0.000291,0.749,0.341,0.0725,107.63,436413
2642,2642,Devin Townsend,Divine,0y0LvM641P7beqvD5nX6jf,28,2012-09-18,https://open.spotify.com/album/4WA0COIl14e6amUlwz89pN,https://p.scdn.co/mp3-preview/1a90e7d7bb5f7ba1197df3ef146857d8ac730641?cid=f9d64942f5f74f3282916225d2f77630,0.619,0.144,-19.82,0.0323,0.847,0.0486,0.179,0.104,117.948,197320
2643,2643,Devin Townsend,Synchronicity Freaks,312RepYG2KFpwHBKtgDVll,3,2012-06-18,https://open.spotify.com/album/7cPwrgW3PHhC7pcd5yvQuR,https://p.scdn.co/mp3-preview/cc367c087e1329815677928fd80379d9db2330b8?cid=f9d64942f5f74f3282916225d2f77630,0.537,0.694,-11.72,0.0329,0.106,0.675,0.262,0.51,143.957,130413
2644,2644,Devin Townsend,Mountain,6CfWfXKgpcEwQRmxK5pasK,33,2014-05-16,https://open.spotify.com/album/37cVlKDwp4lcIqb3Bwv4et,https://p.scdn.co/mp3-preview/8fc1a6f6f7c1201ce81787dac108251aa56d6ec5?cid=f9d64942f5f74f3282916225d2f77630,0.612,0.636,-13.848,0.0324,0.496,0.855,0.168,0.269,104.004,333467
2645,2645,Devin Townsend,Tiny Tears,1E1swPMN2QWO308ovV4ZRu,16,2001-08-21,https://open.spotify.com/album/6w2kw48F3xyHLgY4GDwFRV,https://p.scdn.co/mp3-preview/3195fe30d4d96b4ef67b7f059108f85c59cbd256?cid=f9d64942f5f74f3282916225d2f77630,0.265,0.602,-8.077,0.0446,3.9e-05,0.0701,0.382,0.0822,123.261,552973
2646,2646,Devin Townsend,Sit In The Mountain,2nZQVgdBxS2OInlgnpsB5L,15,1999-03-24,https://open.spotify.com/album/7nmS3TtLF8Mvtpb4biLAYQ,https://p.scdn.co/mp3-preview/2d637df9ce15a4c3407ad8a39d1d3d9bd0e7b0a1?cid=f9d64942f5f74f3282916225d2f77630,0.062,0.81,-9.871,0.088,0.000337,0.0986,0.711,0.277,196.493,195693
2647,2647,Devin Townsend,Where We Belong,0guNS2FkV04x1qJ0mAZRAJ,27,2012-09-18,https://open.spotify.com/album/4WA0COIl14e6amUlwz89pN,https://p.scdn.co/mp3-preview/d335fa2c8ca5587da5fc3e6f007df4496af38c3c?cid=f9d64942f5f74f3282916225d2f77630,0.372,0.653,-7.93,0.0413,0.00509,0.288,0.153,0.0722,113.34,273013
2648,2648,Elvis Presley,Doncha Think It's Time,1KdAQLzlNDezCKPtAc2Xu1,27,1959-11-13,https://open.spotify.com/album/0s357yjkkRrf0KCXtnISGe,https://p.scdn.co/mp3-preview/6a94304b735a6e1237a58b3d6f91ad36b78ca5d4?cid=f9d64942f5f74f3282916225d2f77630,0.706,0.532,-11.013,0.0463,0.907,5e-05,0.29,0.855,135.368,117627
2649,2649,Devin Townsend,Hyperdrive ,1Mju1koP7vTo5llp8r2tGc,46,2007-05-18,https://open.spotify.com/album/6YjSKoG1zWPa3Ooa2tmkpy,https://p.scdn.co/mp3-preview/c5cec024bdbe1abe16a95bf1065b1442fc0427e3?cid=f9d64942f5f74f3282916225d2f77630,0.463,0.979,-4.786,0.11,0.00093,0.818,0.693,0.207,156.004,227920
2650,2650,Cradle Of Filth,Babylon Ad So Glad For The Madness,,,,,,,,,,,,,,,
2651,2651,Matt Mackay,Layers,,,,,,,,,,,,,,,
2652,2652,Matt,Layers,7pEhjFHWkHtvBMl1vFPtnV,5,2020-03-06,https://open.spotify.com/album/0Htc92ptgJiLh7SggnDZlm,https://p.scdn.co/mp3-preview/2bfa4c70032d4dea3c6d1b68432d20761d950ffa?cid=f9d64942f5f74f3282916225d2f77630,0.663,0.642,-8.122,0.0882,0.0586,0.776,0.408,0.539,141.913,178655
2653,2653,Achim Reinders,Tanzken,,,,,,,,,,,,,,,
2654,2654,Bad Company,If You Need Somebody,6GaFUMG9opnMytdc0lwnQw,52,1990,https://open.spotify.com/album/30ts0TMRhxu4usurOw99cE,https://p.scdn.co/mp3-preview/29e742f7baaa6d9f5986032ac32438a46f96da68?cid=f9d64942f5f74f3282916225d2f77630,0.496,0.514,-13.394,0.0274,0.0044,0.000106,0.0429,0.388,168.324,261000
2655,2655,Dragonland,The Returning,161CiCvLnT2N9GRtOuoYOQ,11,2004,https://open.spotify.com/album/2SP3WGZkv42NbYOHDHGfTe,https://p.scdn.co/mp3-preview/b3d0d4ba6c99317e34229ca91d8ddb9b62129332?cid=f9d64942f5f74f3282916225d2f77630,0.325,0.939,-2.476,0.0645,2.71e-05,0.000301,0.296,0.477,169.08,281627
2656,2656,Creedence Clearwater Revival,Midnight Special,5jRQvcl66ovRTjUwzXziZA,63,1969-11-02,https://open.spotify.com/album/31q47gQszFt0CddSyMksgO,,0.763,0.462,-9.432,0.105,0.661,0,0.112,0.672,124.491,253867
2657,2657,Devin Townsend Project,Lady Helen,6UPWfwnMVop0szGZacqwRn,17,2009-05-22,https://open.spotify.com/album/6VvAoYwBpJmeD5kDdpfitR,https://p.scdn.co/mp3-preview/14ba55879e4da539c47fbe3c75d5155c9fc6b1cc?cid=f9d64942f5f74f3282916225d2f77630,0.359,0.124,-17.658,0.0355,0.649,0.876,0.11,0.0349,179.975,365013
2658,2658,Devin Townsend Project,Deathray,5F2HUeFnUNBh7n6bDQLcQG,22,2014-10-28,https://open.spotify.com/album/4jo4hWoTpQK32o8aLGFkDp,https://p.scdn.co/mp3-preview/3541ac83d843ed9dbf8d25d7f71c1bb870f4cf88?cid=f9d64942f5f74f3282916225d2f77630,0.373,0.957,-4.803,0.104,0.000208,0.575,0.655,0.362,164.483,283080
2659,2659,Intervals,Begin,0nDJ2rgN3mBpegLMFc2CJI,22,2011-06-28,https://open.spotify.com/album/2B5pYYqi644ougIesGlsjI,https://p.scdn.co/mp3-preview/d104e64dcf12fc9bae9bc885088f7e23df2bfeb2?cid=f9d64942f5f74f3282916225d2f77630,0.469,0.636,-11.198,0.0392,0.0916,0.87,0.113,0.128,109.999,145576
